ISBN,Unnamed: 0,Title,Author,Main Genre,Sub Genre,Type,Price,Rating,Amazon_Rating_Count,URLs,Number of Sub-genres,Genre_URL,Real_ISBN_10,Real_ISBN_13,Google_Thumbnail
9781616770969,90,"Piano Adventures, Primer Level, Lesson Book",Nancy Faber,"Arts, Film & Photography",Music,Paperback,₹772.00,4.8,6322.0,https://www.amazon.in/Piano-Adventures-Lesson-Primer-Level/dp/1616770759/ref=zg_bs_g_1318059031_d_sccl_11/000-0000000-0000000?psc=1,11,https://www.amazon.in/gp/bestsellers/books/1318052031,1616770961,9781616770969,http://books.google.com/books/content?id=zSgaQwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9798894755557,93,Best of Taylor Swift : Song collection,Aishi,"Arts, Film & Photography",Music,Paperback,₹260.00,3.9,9.0,https://www.amazon.in/Best-Taylor-Swift-Song-collection/dp/1649513844/ref=zg_bs_g_1318059031_d_sccl_14/000-0000000-0000000?psc=1,11,https://www.amazon.in/gp/bestsellers/books/1318052031,,9798894755557,http://books.google.com/books/content?id=Yq7T0AEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9780992550714,94,Learn Your Fretboard: The Essential Memorization Guide for Guitar (Book + Online Bonus),Luke Zecchin,"Arts, Film & Photography",Music,Paperback,₹647.00,4.4,464.0,https://www.amazon.in/Learn-Your-Fretboard-Essential-Memorization/dp/0992550726/ref=zg_bs_g_1318059031_d_sccl_15/000-0000000-0000000?psc=1,11,https://www.amazon.in/gp/bestsellers/books/1318052031,0992550718,9780992550714,http://books.google.com/books/content?id=vkXODwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
9789391800475,95,Bollywood Odyssey: The Singing Taxman's Journey Into Film Music,Ajay Mankotia,"Arts, Film & Photography",Music,Paperback,₹675.00,4.4,11.0,https://www.amazon.in/Bollywood-Odyssey-Singing-Taxmans-Journey/dp/9391800475/ref=zg_bs_g_1318059031_d_sccl_16/000-0000000-0000000?psc=1,11,https://www.amazon.in/gp/bestsellers/books/1318052031,9391800475,9789391800475,http://books.google.com/books/content?id=6qzuzwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9781786013521,96,"ABRSM Grade 3 Theory Workbook, Discovering Music Theory(New Syllabus 2021)",ABRSM Publication,"Arts, Film & Photography",Music,Paperback,₹990.00,4.7,4.0,https://www.amazon.in/ABRSM-Theory-Workbook-Discovering-Syllabus/dp/B09QJTNHT1/ref=zg_bs_g_1318059031_d_sccl_17/000-0000000-0000000?psc=1,11,https://www.amazon.in/gp/bestsellers/books/1318052031,1786013525,9781786013521,http://books.google.com/books/content?id=ipXCzQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9781544687476,97,"Solfège Des Solfèges, Complete, Book I, Book II and Book III: 337 Sight Singing Exercises",A. Dannhäuser,"Arts, Film & Photography",Music,Paperback,"₹2,349.00",4.7,5.0,https://www.amazon.in/Solf%C3%A8ge-Solf%C3%A8ges-Complete-Book-III/dp/1544687478/ref=zg_bs_g_1318059031_d_sccl_18/000-0000000-0000000?psc=1,11,https://www.amazon.in/gp/bestsellers/books/1318052031,1544687478,9781544687476,http://books.google.com/books/content?id=xdq8AQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9781472241467,98,A History of Heavy Metal: 'Absolutely hilarious' – Neil Gaiman,Andrew O'Neill,"Arts, Film & Photography",Music,Paperback,₹649.00,4.4,549.0,https://www.amazon.in/History-Heavy-Metal-Andrew-ONeill/dp/1472241452/ref=zg_bs_g_1318059031_d_sccl_19/000-0000000-0000000?psc=1,11,https://www.amazon.in/gp/bestsellers/books/1318052031,1472241460,9781472241467,http://books.google.com/books/content?id=BTz-CwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9781781105528,100,Harry Potter and the Cursed Child - Parts One and Two: The Official Playscript of the Original West End Production,J.K. Rowling,"Arts, Film & Photography",Theater & Ballet,Kindle Edition with Audio/Video,₹247.95,4.4,86578.0,https://www.amazon.in/Harry-Potter-Cursed-Child-Playscript-ebook/dp/B073P9348D/ref=zg_bs_g_1318063031_d_sccl_1/000-0000000-0000000?psc=1,11,https://www.amazon.in/gp/bestsellers/books/1318052031,1781105529,9781781105528,http://books.google.com/books/content?id=Pd8qDwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9780571235568,101,Waiting for Godot : A Tragicomedy in Two: A Tragicomedy in Two Acts (Faber Drama),Samuel Beckett,"Arts, Film & Photography",Theater & Ballet,Paperback,₹269.00,4.4,614.0,https://www.amazon.in/Waiting-Godot-Tragicomedy-Faber-Drama/dp/0571244599/ref=zg_bs_g_1318063031_d_sccl_2/000-0000000-0000000?psc=1,11,https://www.amazon.in/gp/bestsellers/books/1318052031,0571235565,9780571235568,http://books.google.com/books/content?id=Ty3KwJCGs_kC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
9789388689786,103,"The Courtesan, The Mahatma And The Italian Brahmin : Tales From Indian History",Manu S. Pillai,"Arts, Film & Photography",Theater & Ballet,Kindle Edition,₹342.00,4.4,783.0,https://www.amazon.in/Courtesan-Mahatma-Italian-Brahmin-History-ebook/dp/B0BLY8CQ4X/ref=zg_bs_g_1318063031_d_sccl_4/000-0000000-0000000?psc=1,11,https://www.amazon.in/gp/bestsellers/books/1318052031,938868978X,9789388689786,http://books.google.com/books/content?id=_NQszAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9788194898832,105,Greatest Comedies of Shakespeare Deluxe Hardbound Edition,William Shakespeare,"Arts, Film & Photography",Theater & Ballet,Hardcover,₹469.00,4.5,367.0,https://www.amazon.in/Greatest-Comedies-Shakespeare-Deluxe-Hardbound/dp/8194898838/ref=zg_bs_g_1318063031_d_sccl_6/000-0000000-0000000?psc=1,11,https://www.amazon.in/gp/bestsellers/books/1318052031,8194898838,9788194898832,http://books.google.com/books/content?id=jB2WzgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9780141906270,110,Plays: Ivanov/The Seagull/Uncle Vanya/Three Sisters/The Cherry Orchard (Penguin Classics) Anton Chekhov,Anton Chekhov,"Arts, Film & Photography",Theater & Ballet,Paperback,₹298.69,4.6,367.0,https://www.amazon.in/Plays-Seagull-Sisters-Orchard-Classics/dp/0140447334/ref=zg_bs_g_1318063031_d_sccl_11/000-0000000-0000000?psc=1,11,https://www.amazon.in/gp/bestsellers/books/1318052031,0141906278,9780141906270,http://books.google.com/books/content?id=DGzti9QUFiUC&printsec=frontcover&img=1&zoom=1&source=gbs_api
9798652464264,113,"How to Write Funny: Your Serious, Step-By-Step Blueprint For Creating Incredibly, Irresistibly, Successfully Hilarious Writing",Scott Dikkers,"Arts, Film & Photography",Theater & Ballet,Kindle Edition,₹235.00,4.4,679.0,https://www.amazon.in/How-Write-Funny-Step-Step-ebook/dp/B00K9PI7AQ/ref=zg_bs_g_1318063031_d_sccl_14/000-0000000-0000000?psc=1,11,https://www.amazon.in/gp/bestsellers/books/1318052031,,9798652464264,http://books.google.com/books/content?id=tuybzQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9780008276942,114,The Science of Storytelling,Will Storr,"Arts, Film & Photography",Theater & Ballet,Audible Audiobook,"₹1,172.00",4.5,1707.0,https://www.amazon.in/The-Science-of-Storytelling/dp/B0835YN9J5/ref=zg_bs_g_1318063031_d_sccl_15/000-0000000-0000000?psc=1,11,https://www.amazon.in/gp/bestsellers/books/1318052031,0008276943,9780008276942,http://books.google.com/books/content?id=DXP8uQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9780451527318,115,Four Great Comedies,William Shakespeare,"Arts, Film & Photography",Theater & Ballet,Mass Market Paperback,₹265.69,4.6,89.0,https://www.amazon.in/Four-Great-Comedies-TwelfthNight-Shakespeare/dp/0451527313/ref=zg_bs_g_1318063031_d_sccl_16/000-0000000-0000000?psc=1,11,https://www.amazon.in/gp/bestsellers/books/1318052031,0451527313,9780451527318,http://books.google.com/books/content?id=a8eNEAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9781476845623,118,Stella Adler: The Art of Acting,Howard Kissel,"Arts, Film & Photography",Theater & Ballet,Audible Audiobook,₹668.00,4.7,869.0,https://www.amazon.in/Audible-Stella-Adler-Art-Acting/dp/B09PMGDJHD/ref=zg_bs_g_1318063031_d_sccl_19/000-0000000-0000000?psc=1,11,https://www.amazon.in/gp/bestsellers/books/1318052031,147684562X,9781476845623,http://books.google.com/books/content?id=yGtMlEgYdRAC&printsec=frontcover&img=1&zoom=1&source=gbs_api
9781529413113,121,BEFORE & LAUGHTER,Jimmy Carr,"Arts, Film & Photography",Theater & Ballet,Paperback,₹682.00,4.4,3198.0,https://www.amazon.in/Before-Laughter-Jimmy-Carr/dp/1529413117/ref=zg_bs_g_1318063031_d_sccl_22/000-0000000-0000000?psc=1,11,https://www.amazon.in/gp/bestsellers/books/1318052031,1529413117,9781529413113,http://books.google.com/books/content?id=KGiDzgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9781447439332,123,BUILDING A CHARACTER,Constantin Stanislavski,"Arts, Film & Photography",Theater & Ballet,Paperback,₹371.00,4.7,456.0,https://www.amazon.in/Character-Bloomsbury-Revelations-Constantin-Stanislavski/dp/1780935676/ref=zg_bs_g_1318063031_d_sccl_24/000-0000000-0000000?psc=1,11,https://www.amazon.in/gp/bestsellers/books/1318052031,1447439333,9781447439332,http://books.google.com/books/content?id=wRGqpwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9781608685486,124,"Storyworthy: Engage, Teach, Persuade, and Change Your Life Through the Power of Storytelling",Matthew Dicks,"Arts, Film & Photography",Theater & Ballet,Paperback,"₹1,425.00",4.6,1618.0,https://www.amazon.in/Storyworthy-Engage-Persuade-through-Storytelling/dp/1608685489/ref=zg_bs_g_1318063031_d_sccl_25/000-0000000-0000000?psc=1,11,https://www.amazon.in/gp/bestsellers/books/1318052031,1608685489,9781608685486,http://books.google.com/books/content?id=TihZDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
9781780936383,126,An Actor Prepares,Constantin Stanislavski,"Arts, Film & Photography",Theater & Ballet,Paperback,₹568.00,4.5,1521.0,https://www.amazon.in/Actor-Prepares-Bloomsbury-Revelations/dp/1780938438/ref=zg_bs_g_1318063031_d_sccl_27/000-0000000-0000000?psc=1,11,https://www.amazon.in/gp/bestsellers/books/1318052031,1780936389,9781780936383,http://books.google.com/books/content?id=2dnUAAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
9781439107393,128,Film Lighting: Talks with Hollywood's Cinematographers and Gaffers [Paperback] Kris Malkiewicz,Kris Malkiewicz,"Arts, Film & Photography",Theater & Ballet,Paperback,₹628.00,4.6,156.0,https://www.amazon.in/Film-Lighting-Hollywoods-Cinematographers-Gaffers/dp/1439169063/ref=zg_bs_g_1318063031_d_sccl_29/000-0000000-0000000?psc=1,11,https://www.amazon.in/gp/bestsellers/books/1318052031,1439107394,9781439107393,http://books.google.com/books/content?id=vYYuQ2kUnwwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
9788120809086,129,Thirteen Plays of Bhasa: (2 Vols. Bound in One),A.C. Woolner Lakshman Sarup,"Arts, Film & Photography",Theater & Ballet,Hardcover,₹695.00,0.0,0.0,https://www.amazon.in/Thirteen-Plays-Bhasa-Vols-Bound/dp/9392510497/ref=zg_bs_g_1318063031_d_sccl_30/000-0000000-0000000?psc=1,11,https://www.amazon.in/gp/bestsellers/books/1318052031,8120809084,9788120809086,http://books.google.com/books/content?id=IZtSEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
9781472288561,130,James Acaster's Guide to Quitting Social Media,James Acaster,"Arts, Film & Photography",Theater & Ballet,Hardcover,"₹1,280.00",4.0,338.0,https://www.amazon.in/James-Acasters-Guide-Quitting-Social/dp/1472288564/ref=zg_bs_g_1318063031_d_sccl_1/000-0000000-0000000?psc=1,11,https://www.amazon.in/gp/bestsellers/books/1318052031,1472288564,9781472288561,http://books.google.com/books/content?id=_uznzgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9781472261281,131,The Quite Nice and Fairly Accurate Good Omens Script Book,Neil Gaiman,"Arts, Film & Photography",Theater & Ballet,Paperback,₹767.00,4.8,1543.0,https://www.amazon.in/Quite-Fairly-Accurate-Omens-Script/dp/1472261283/ref=zg_bs_g_1318063031_d_sccl_2/000-0000000-0000000?psc=1,11,https://www.amazon.in/gp/bestsellers/books/1318052031,1472261283,9781472261281,http://books.google.com/books/content?id=JaAEygEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9781953884992,132,"Funny Jokes for 15 Year Old Teens: The Ultimate Q&A, One-Liner, Dad, Knock-Knock, Riddle, and Tongue Twister Collection! Hilarious and Silly Humor for Teenagers",Cooper The Pooper,"Arts, Film & Photography",Theater & Ballet,Kindle Edition,₹165.00,5.0,1.0,https://www.amazon.in/Funny-Jokes-Year-Old-Teens-ebook/dp/B0CVFKC999/ref=zg_bs_g_1318063031_d_sccl_3/000-0000000-0000000?psc=1,11,https://www.amazon.in/gp/bestsellers/books/1318052031,1953884997,9781953884992,http://books.google.com/books/content?id=wtRl0AEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9781848420496,133,Drama Games for Those Who Like to Say No,Chris Johnston,"Arts, Film & Photography",Theater & Ballet,Paperback,₹930.30,4.5,71.0,https://www.amazon.in/Drama-Games-Those-Who-Like/dp/1848420498/ref=zg_bs_g_1318063031_d_sccl_4/000-0000000-0000000?psc=1,11,https://www.amazon.in/gp/bestsellers/books/1318052031,1848420498,9781848420496,http://books.google.com/books/content?id=cKUcQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9789355209825,134,"BOLLYWOOD, BOX OFFICE AND BEYOND: The Evolving Business of Indian Cinema",Lata Jha,"Arts, Film & Photography",Theater & Ballet,Paperback,₹199.00,4.3,7.0,https://www.amazon.in/BOLLYWOOD-BOX-OFFICE-BEYOND-Evolving/dp/9355209827/ref=zg_bs_g_1318063031_d_sccl_5/000-0000000-0000000?psc=1,11,https://www.amazon.in/gp/bestsellers/books/1318052031,9355209827,9789355209825,http://books.google.com/books/content?id=5IumzwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9798654359599,135,अभिनेता जीवन-एक संघर्ष: Evaluate yourself before you enter in the industry! (Hindi Edition),Pankaj Gupta,"Arts, Film & Photography",Theater & Ballet,Kindle Edition,₹99.00,5.0,1.0,https://www.amazon.in/%E0%A4%85%E0%A4%AD%E0%A4%BF%E0%A4%A8%E0%A5%87%E0%A4%A4%E0%A4%BE-%E0%A4%9C%E0%A5%80%E0%A4%B5%E0%A4%A8-%E0%A4%8F%E0%A4%95-%E0%A4%B8%E0%A4%82%E0%A4%98%E0%A4%B0%E0%A5%8D%E0%A4%B7-aspiring-actors-ebook/dp/B092TB1XJ4/ref=zg_bs_g_1318063031_d_sccl_6/000-0000000-0000000?psc=1,11,https://www.amazon.in/gp/bestsellers/books/1318052031,,9798654359599,http://books.google.com/books/content?id=N_KVzQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9780198604181,137,The Oxford Guide to Plays (Oxford Quick Reference),Michael Patterson,"Arts, Film & Photography",Theater & Ballet,Paperback,"₹1,853.00",4.3,15.0,https://www.amazon.in/Oxford-Guide-Plays-Quick-Reference/dp/0198604181/ref=zg_bs_g_1318063031_d_sccl_8/000-0000000-0000000?psc=1,11,https://www.amazon.in/gp/bestsellers/books/1318052031,0198604181,9780198604181,http://books.google.com/books/content?id=b4DWqYckDDEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
9780307830630,139,Sanford Meisner on Acting,Dennis Longwell,"Arts, Film & Photography",Theater & Ballet,Paperback,₹622.00,4.6,1693.0,https://www.amazon.in/Sanford-Meisner-Acting-Vintage/dp/0394750594/ref=zg_bs_g_1318063031_d_sccl_10/000-0000000-0000000?psc=1,11,https://www.amazon.in/gp/bestsellers/books/1318052031,0307830632,9780307830630,http://books.google.com/books/content?id=doy-aorlNagC&printsec=frontcover&img=1&zoom=1&source=gbs_api
9780143445258,140,Discover India: Festivals of India,Sonia Mehta,"Arts, Film & Photography",Theater & Ballet,Paperback,₹129.00,4.4,165.0,https://www.amazon.in/Discover-India-Festivals-Sonia-Mehta/dp/0143445251/ref=zg_bs_g_1318063031_d_sccl_11/000-0000000-0000000?psc=1,11,https://www.amazon.in/gp/bestsellers/books/1318052031,0143445251,9780143445258,http://books.google.com/books/content?id=Pr7nywEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9780141036731,141,Days of Reading (Penguin Great Ideas),Marcel Proust,"Arts, Film & Photography",Theater & Ballet,Mass Market Paperback,₹200.00,4.3,57.0,https://www.amazon.in/Days-Reading-Penguin-Great-Ideas/dp/0141036737/ref=zg_bs_g_1318063031_d_sccl_12/000-0000000-0000000?psc=1,11,https://www.amazon.in/gp/bestsellers/books/1318052031,0141036737,9780141036731,http://books.google.com/books/content?id=QEqIWGqZM_gC&printsec=frontcover&img=1&zoom=1&source=gbs_api
9781656470997,143,101 Foolproof Jokes to Use in Case of Emergency,Adam Kisiel,"Arts, Film & Photography",Theater & Ballet,Kindle Edition,₹199.00,3.6,562.0,https://www.amazon.in/101-foolproof-jokes-case-emergency-ebook/dp/B006X7TRNA/ref=zg_bs_g_1318063031_d_sccl_14/000-0000000-0000000?psc=1,11,https://www.amazon.in/gp/bestsellers/books/1318052031,1656470993,9781656470997,http://books.google.com/books/content?id=2uxRzQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9789356291713,144,Kishore Kumar: The Ultimate Biography,Anirudha Bhattacharjee,"Arts, Film & Photography",Theater & Ballet,Paperback,₹489.00,4.7,283.0,https://www.amazon.in/Kishore-Kumar-Biography-Anirudha-Bhattacharjee/dp/9356291713/ref=zg_bs_g_1318063031_d_sccl_15/000-0000000-0000000?psc=1,11,https://www.amazon.in/gp/bestsellers/books/1318052031,9356291713,9789356291713,http://books.google.com/books/content?id=v6SlzwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9781419743191,145,"Basketball (and Other Things): A Collection of Questions Asked, Answered, Illustrated",Shea Serrano,"Arts, Film & Photography",Theater & Ballet,Paperback,"₹1,338.08",4.8,1765.0,https://www.amazon.in/Basketball-Other-Things-Collection-Illustrated/dp/1419726471/ref=zg_bs_g_1318063031_d_sccl_16/000-0000000-0000000?psc=1,11,https://www.amazon.in/gp/bestsellers/books/1318052031,1419743198,9781419743191,http://books.google.com/books/content?id=UQcByAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9780525658146,146,"Everyone You Hate is Going to Die: And Other Comforting Thoughts on Family, Friends, Sex, Love, and More Things That Ruin Your Life",Daniel Sloss,"Arts, Film & Photography",Theater & Ballet,Paperback,₹551.00,4.6,967.0,https://www.amazon.in/Everyone-You-Hate-Going-Die/dp/1529157099/ref=zg_bs_g_1318063031_d_sccl_17/000-0000000-0000000?psc=1,11,https://www.amazon.in/gp/bestsellers/books/1318052031,0525658149,9780525658146,http://books.google.com/books/content?id=KvaNEAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9789357086882,148,A Bird on My Windowsill,Manav Kaul,"Arts, Film & Photography",Theater & Ballet,Hardcover,₹324.00,4.5,2.0,https://www.amazon.in/Bird-My-Windowsill-Manav-Kaul/dp/0143464620/ref=zg_bs_g_1318063031_d_sccl_19/000-0000000-0000000?psc=1,11,https://www.amazon.in/gp/bestsellers/books/1318052031,9357086889,9789357086882,http://books.google.com/books/content?id=Q4DyEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
9781733989633,149,The Guide for Every Screenwriter: From Synopsis to Subplots: The Secrets of Screenwriting Revealed,Geoffrey D Calhoun,"Arts, Film & Photography",Theater & Ballet,Paperback,₹630.00,4.5,98.0,https://www.amazon.in/Guide-Every-Screenwriter-Synopsis-Screenwriting/dp/1733989633/ref=zg_bs_g_1318063031_d_sccl_20/000-0000000-0000000?psc=1,11,https://www.amazon.in/gp/bestsellers/books/1318052031,1733989633,9781733989633,http://books.google.com/books/content?id=DYk2xQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9789356813472,150,Physics Galaxy 2024: JEE Advanced - Physics - Chapter wise PYQ Analysis by Ashish Arora,Ashish Arora,"Arts, Film & Photography",Theory & Criticism,Paperback,₹214.00,4.4,75.0,https://www.amazon.in/Physics-Galaxy-2024-Advanced-Analysis/dp/9356813477/ref=zg_bs_g_1318057031_d_sccl_1/000-0000000-0000000?psc=1,11,https://www.amazon.in/gp/bestsellers/books/1318052031,9356813477,9789356813472,http://books.google.com/books/content?id=37Ni0AEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9789356813632,151,Physics Galaxy 2024: Physics - 23 Years' NEET - Chapter-wise & Topic-Wise Solutions (2001-2023) by Ashish Arora,Ashish Arora,"Arts, Film & Photography",Theory & Criticism,Paperback,₹225.00,4.3,37.0,https://www.amazon.in/Physics-Galaxy-2024-Chapter-wise-Topic-Wise/dp/9356813639/ref=zg_bs_g_1318057031_d_sccl_2/000-0000000-0000000?psc=1,11,https://www.amazon.in/gp/bestsellers/books/1318052031,9356813639,9789356813632,http://books.google.com/books/content?id=6_g70AEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
